_id,activity,deviceID,emotion,latitude,longitude,eTimeStamp
-LuQCBRZS7Li0QETKH3n,casa,17,feliz,5.7234649,-72.9291769,1574561958
-LuQCC6VEHmzeUpFgKYK,casa,17,contento,5.7234649,-72.9291769,1574561961
-LuQCDXXUFSRfIfFIRH4,casa,17,alegre,5.7234649,-72.9291769,1574561967
-LuQCERVj95-uu_eJu2d,alimentar,17,satisfecho,5.7234649,-72.9291769,1574561970
-LuQCFhAVyBdHG-hs2NX,caminar,17,relajado,5.7234649,-72.9291769,1574561975
-LuQCGB89T2VbJAP-s9R,caminar,17,contento,5.7234649,-72.9291769,1574561977
-LuQCGrtTkpelwaFoEdp,caminar,17,calmado,5.7234649,-72.9291769,1574561980
-LuQbGe3kCHvwy7Ljdt7,pelicula,17,relajado,5.723464,-72.9281545,1574568795
-LuQbGzgw-MTdi_o1jwP,pelicula,17,calmado,5.723464,-72.9281545,1574568797
-LuQbHlKArymi8h674gy,alimentar,17,satisfecho,5.723464,-72.9281545,1574568800
-LuQbI8wqSQrQQp50zIQ,amigos,17,feliz,5.723464,-72.9281545,1574568802
-LuQbIUoSpz4Z350pvXE,amigos,17,divertido,5.723464,-72.9281545,1574568803
-LuQbIubeRSg6n6941St,amigos,17,alegre,5.723464,-72.9281545,1574568805
-LuQbJJ8MOD0iXFjbzTZ,pelicula,17,contento,5.723464,-72.9281545,1574568806
-LuQrUDYOROa5GrnibQr,ejercitar,17,feliz,5.7234485,-72.929171,1574616245
-LuQrVeBS98UDYQQFMJ_,festejar,17,contento,5.7234485,-72.929171,1574616251
-LuQrWd9mLOYBW53OsKr,amigos,17,calmado,5.7234485,-72.929171,1574616255
-LuQrX6s0sp4sszArK1k,amigos,17,divertido,5.7234485,-72.929171,1574616257
-LuQrXmNfFwHPkG-fck4,amigos,17,feliz,5.7234485,-72.929171,1574616260
-LuQrYCdR-8TPhzXx-Zb,amigos,17,alegre,5.7234485,-72.929171,1574616261
-LuRM37jZsufnPU_wBLY,casa,17,cansado,5.7234105,-72.9292086,1574581323
-LuRM3w6vbEN3zNSLCss,dormir,17,cansado,5.7234105,-72.9292086,1574581326
-LuRM4uRb3uYQQwRGdN0,dormir,17,cansado,5.7234105,-72.9292086,1574581330
-LuTAqCYpKUfc1ek_ikM,dormir,17,feliz,5.7234877,-72.929192,1574611936
-LuTAqVwD_eQifM6yeVw,alimentar,17,alegre,5.7234877,-72.929192,1574611938
-LuTArNVUoZ0_w03PpwU,alimentar,17,contento,5.7234877,-72.929192,1574611942
-LuTAs96c4AfjvpWGR0W,alimentar,17,satisfecho,5.7234877,-72.929192,1574611945
-LuTAsvD0Ltv3gHk_xL3,alimentar,17,relajado,5.7234877,-72.929192,1574611948
-LuTAuFDv9__JzMGMp0t,casa,17,relajado,5.7234877,-72.929192,1574611953
-LuTVJ3KO2XlhNuegLzS,estudiar,17,feliz,5.7234522,-72.9291658,1574617302
-LuTVJSRHF9JRIeuhr4f,leer,17,feliz,5.7234522,-72.9291658,1574617304
-LuTVJzPFhc2uKXkA2V3,estudiar,17,relajado,5.7234522,-72.9291658,1574617306
-LuTVKXnK-dVbT8b8V_Q,leer,17,relajado,5.7234522,-72.9291658,1574617308
-LuTVLtAcyiY_5CHVmlz,caminar,17,calmado,5.7234522,-72.9291658,1574617313
-LuTVMeM_GG-AnteHLS-,caminar,17,alegre,5.7234522,-72.9291658,1574617317
-LuTkP4dGhytc-zXwTvu,caminar,17,feliz,5.7234877,-72.929192,1574621521
-LuTkQYBmu-6u_9Jmtuj,comprar,17,alegre,5.7234877,-72.929192,1574621527
-LuTkR5GbmYGeT-B7CAM,comprar,17,contento,5.7234877,-72.929192,1574621529
-LuTkS2kVbtG7BqnZ2Zn,alimentar,17,calmado,5.7234877,-72.929192,1574621533
-LuTkSqTk-gw-Nxxo06V,comprar,17,calmado,5.7234877,-72.929192,1574621536
-LuV4Ai2-n0-JVVUqEC9,dormir,17,feliz,5.7449112,-72.9779817,1574643743
-LuV4BLGpYy3hVz3Rj_A,dormir,17,contento,5.7449112,-72.9779817,1574643746
-LuV4CWCRcLJw_X3E0bQ,viajar,17,relajado,5.7449112,-72.9779817,1574643750
-LuV4EMLcB-IacBBIPvU,viajar,17,calmado,5.7449112,-72.9779817,1574643758
-LuV4G6LowagfzqZNf0I,esperar,17,relajado,5.7449112,-72.9779817,1574643765
-LuV4JXphee_S2YwO670,caminar,17,alegre,5.7449112,-72.9779817,1574643779
-LuVd7ryLVRCo684IYK0,casa,17,feliz,5.5513973,-73.3504218,1574653170
-LuVd8iHLkAYjuZDu39j,casa,17,contento,5.5513973,-73.3504218,1574653173
-LuVd9PE6W3jvbQuPzjV,alimentar,17,satisfecho,5.5513973,-73.3504218,1574653176
-LuVd9vhrKRmRdZjHWxU,alimentar,17,contento,5.5513973,-73.3504218,1574653178
-LuVdAgYnKuL0bkbJyiz,dormir,17,cansado,5.5513973,-73.3504218,1574653181
-LuVnAq8A4WW4ulpbAks,dormir,17,calmado,5.5524008,-73.3488985,1574655803
-LuVnBRfMsJDo5bAUO0U,dormir,17,cansado,5.5524008,-73.3488985,1574655806
-LuXKCmcnXtWYJDPtbRJ,dormir,17,feliz,5.5523122,-73.3487808,1574681502
-LuXKDKWtglg29YFBwyL,dormir,17,alegre,5.5523122,-73.3487808,1574681504
-LuXKDzNAcS0we9ahnPE,dormir,17,contento,5.5523122,-73.3487808,1574681506
-LuXKEenHsPurnjq2-M_,alimentar,17,satisfecho,5.5523122,-73.3487808,1574681509
-LuXKFA7aLkJubNKaYd8,alimentar,17,feliz,5.5523122,-73.3487808,1574681511
-LuXKHMA4kn7KW2FQBYQ,asearse,17,calmado,5.5523122,-73.3487808,1574681520
-LuXKI1agcT2g-Kg4hz_,asearse,17,feliz,5.5523122,-73.3487808,1574681523
-LuXKIfT_zETvvV4FhRA,asearse,17,alegre,5.5523122,-73.3487808,1574681526
-LuXPURbrHiggyL5cZRj,caminar,17,asustado,5.5528494,-73.3460004,1574682883
-LuXPVnz-AsSLL_dKDbf,esperar,17,neutral,5.5528494,-73.3460004,1574682889
-LuXPXL44NN96T854J9V,amigos,17,feliz,5.5528494,-73.3460004,1574682895
-LuXPXlND0oXU7B-yeRy,amigos,17,divertido,5.5528494,-73.3460004,1574682897
-LuXPYMOL4j6KwSMqNYa,estudiar,17,neutral,5.5528494,-73.3460004,1574682899
-LuXPZNkb83tcRN4cYcb,esperar,17,neutral,5.5528494,-73.3460004,1574682904
-LuXRwfMBDgFuylQox7F,esperar,17,estresado,5.536817,-73.3596328,1574683527
-LuXRxEMkEz-pLU1LWUQ,estudiar,17,estresado,5.536817,-73.3596328,1574683530
-LuXZhaKKb0BdR0YqHId,amigos,17,feliz,5.5366069,-73.363317,1574685564
-LuX_Dmj_QA8CcT7mFEY,alimentar,17,divertido,5.5366069,-73.363317,1574685700
-LuXpadtd5hc3BC81kCZ,estudiar,17,relajado,5.5366069,-73.363317,1574689992
-LuXpbMSjdHQgHej_Q27,amigos,17,contento,5.5366069,-73.363317,1574689995
-LuXpblTTASRdAk8thXN,amigos,17,divertido,5.5366069,-73.363317,1574689997
-LuXpcQk8RIma2bS6EbL,amigos,17,feliz,5.5366069,-73.363317,1574689999
-LuXpdj__lw6ckiILtVq,alimentar,17,satisfecho,5.5366069,-73.363317,1574690005
-LuXpeWjPkad1PWoXrBF,amigos,17,calmado,5.5366069,-73.363317,1574690008
-LuXqjCj7acsuyJ4lrSD,amigos,17,feliz,5.5366069,-73.363317,1574690289
-LuXqju92kHnhEpgqIsM,amigos,17,divertido,5.5366069,-73.363317,1574690292
-LuY1QvMa5GkI34vy_kP,estudiar,17,estresado,5.5329714,-73.3636931,1574693355
-LuY1QvxJyQcF1h_Mu-C,leer,17,estresado,5.5329714,-73.3636931,1574693357
-LuY1RfV5n_Yb3OGPISV,amigos,17,divertido,5.5329714,-73.3636931,1574693360
-LuY1S0_i_AixOC7TSVz,amigos,17,feliz,5.5329714,-73.3636931,1574693362
-LuY1SMt6N9vvtEUGDdW,amigos,17,alegre,5.5329714,-73.3636931,1574693363
-LuY1Sq_MowXWaEQ4oTm,amigos,17,contento,5.5329714,-73.3636931,1574693365
-LuYE0dgn2FJ1bxNv1BZ,amigos,17,feliz,5.5328845,-73.3636147,1574696656
-LuYE1-lmWy2ztCU7itb,amigos,17,divertido,5.5328845,-73.3636147,1574696658
-LuYE1L1lq6Zow188cFS,amigos,17,contento,5.5328845,-73.3636147,1574696659
-LuYE1kLmh5vTOAkKXyE,amigos,17,alegre,5.5328845,-73.3636147,1574696661
-LuYE2_flgCENl5OPGeZ,alimentar,17,satisfecho,5.5328845,-73.3636147,1574696664
-LuYE39rujF8XC0mqwxq,alimentar,17,feliz,5.5328845,-73.3636147,1574696666
-LuYE3zUDFfuBe2UaNSN,estudiar,17,estresado,5.5328845,-73.3636147,1574696670
-LuYE4SfOtYu-mF8vn10,leer,17,estresado,5.5328845,-73.3636147,1574696672
-LuYGOjzHFdbht2HbOsk,amigos,17,feliz,5.5328844,-73.3636167,1574697279
-LuYGP6--4rgRVcVdIR6,amigos,17,divertido,5.5328844,-73.3636167,1574697281
-LuYGPSP9MSBVmUPCTSq,amigos,17,contento,5.5328844,-73.3636167,1574697282
-LuYGPqfIRU6tnbGmMeM,amigos,17,alegre,5.5328844,-73.3636167,1574697284
-LuYGQ_h5qRPjpSf6bum,alimentar,17,satisfecho,5.5328844,-73.3636167,1574697287
-LuYX-c893KBakUhgqcI,amigos,17,feliz,5.532883,-73.3637786,1574701633
-LuYX-yt-KI7Upjebyyi,amigos,17,divertido,5.532883,-73.3637786,1574701634
-LuYX0JiFSH3-elaq0TK,amigos,17,alegre,5.532883,-73.3637786,1574701636
-LuYX0cqdfGMNgulk5F6,amigos,17,contento,5.532883,-73.3637786,1574701637
-LuYX1PH9qmMKrqoNjZK,alimentar,17,satisfecho,5.532883,-73.3637786,1574701640
-LuYX271MCGkHVposIv8,alimentar,17,relajado,5.532883,-73.3637786,1574701643
-LuYl9no71iHUCTQ4Vnm,amigos,17,feliz,5.5337751,-73.3636855,1574705607
-LuYlAOWOseVMf8Ni0VS,amigos,17,divertido,5.5337751,-73.3636855,1574705609
-LuYlBt9Sfw2EPdwU2U3,alimentar,17,satisfecho,5.5337751,-73.3636855,1574705615
-LuYtnrT06hyFr-etW9x,amigos,17,alegre,5.5337751,-73.3636855,1574707872
-LuYtoMZoTiuROSCl3h6,amigos,17,divertido,5.5340486,-73.3622118,1574707874
-LuYtoodyzGoj8eR8NFP,amigos,17,alegre,5.5340486,-73.3622118,1574707876
-LuYtqsFvp59JhsYquqv,amigos,17,contento,5.5340486,-73.3622118,1574707884
-LuYtt0SYBzjZ5zcHIO2,alimentar,17,satisfecho,5.5340486,-73.3622118,1574707893
-LuYttuE_W85G5mKXalW,alimentar,17,relajado,5.5340486,-73.3622118,1574707897
-LuYvyMkomPp3PJsrnKY,amigos,17,feliz,5.5317852,-73.3603696,1574708439
-LuYvylrBkOTl5aJD4WQ,cita,17,divertido,5.5317852,-73.3603696,1574708441
-LuYvzEWnXy2gXN6c31P,amigos,17,divertido,5.5317852,-73.3603696,1574708443
-LuYvzlTGmnH5hN9Jmm8,amigos,17,alegre,5.5317852,-73.3603696,1574708445
-LuYw-8BYS7FIxaRYeBe,amigos,17,contento,5.5317852,-73.3603696,1574708446
-LuYw1CoRsu2P3E0Gi7D,alimentar,17,alegre,5.5317852,-73.3603696,1574708455
-LuYw1j6OwU-1v0qLlfJ,alimentar,17,alegre,5.5317852,-73.3603696,1574708457
-LuYw2aV3Extun2dieC6,comprar,17,alegre,5.5317852,-73.3603696,1574708461
-LuYw373kKOS5rV0Y8Bx,alimentar,17,contento,5.5317852,-73.3603696,1574708463
-LuYw6rC1nTJ2HllXOgs,caminar,17,relajado,5.5317852,-73.3603696,1574708478
-LuYw7RB03vi1aLLQyIh,caminar,17,contento,5.5317852,-73.3603696,1574708480
-LuYw8KLYjXuuYLXcknP,caminar,17,calmado,5.5317852,-73.3603696,1574708484
-LuYw9iVPs2Emw8Yg7EJ,alimentar,17,satisfecho,5.5317852,-73.3603696,1574708490
-LuYwAMaH5Lx2e205DH4,caminar,17,feliz,5.5317852,-73.3603696,1574708492
-LuYwE0cxYArrMMG6PID,cita,17,neutral,5.5317852,-73.3603696,1574708507
-LuYwHqBEgwVUexAuJ3n,caminar,17,calmado,5.5317852,-73.3603696,1574708523
-LuYyFuTMRh20kuONAl-,amigos,17,feliz,5.5278489,-73.3662644,1574709040
-LuYyGWBPwyRz8OBDItC,amigos,17,divertido,5.5278489,-73.3662644,1574709042
-LuYyHcAM-ig5KMFq2Ax,amigos,17,alegre,5.5278489,-73.3662644,1574709047
-LuZ1GOA4HQd-ATNdeKT,trabajar,17,feliz,5.5326651,-73.36375,1574710090
-LuZ1HBkhyohLPM-Vj7K,amigos,17,divertido,5.5326651,-73.36375,1574710093
-LuZ1Hp-NEQf7xykBqBW,amigos,17,alegre,5.5326651,-73.36375,1574710096
-LuZ1ryp91iSOgkSOVG4,amigos,17,relajado,5.5326651,-73.36375,1574710248
-LuZ349WE7EGoIkmAYT8,pelicula,17,asustado,5.5326651,-73.36375,1574710564
-LuZ35SnbtJKpsJ0rTqJ,pelicula,17,neutral,5.5326651,-73.36375,1574710570
-LuZ3J16zyY5z4k16zb9,pelicula,17,neutral,5.5326651,-73.36375,1574710625
-LuZ3KPnVXIErMXwvCxx,pelicula,17,asustado,5.5326651,-73.36375,1574710631
-LuZ3_zLRBrdU2Dosyhd,pelicula,17,asustado,5.5326651,-73.36375,1574710699
-LuZ3b-ZMfp-aI1PPQRG,jugar,17,neutral,5.5326651,-73.36375,1574710703
-LuZ3clKmteCX_HMMa2w,pelicula,17,en pánico,5.5326651,-73.36375,1574710710
-LuZ3djXJBORc2LT7_KJ,pelicula,17,asustado,5.5326651,-73.36375,1574710714
-LuZ3zmlZ3IjKVn0cr6L,pelicula,17,asustado,5.5326651,-73.36375,1574710804
-LuZ40KZKlIGxP3xLEbk,pelicula,17,neutral,5.5326651,-73.36375,1574710811
-LuZ41UZSwGRT76-49zR,pelicula,17,en pánico,5.5326651,-73.36375,1574710815
-LuZ4QDI6ihrs14gCTue,pelicula,17,triste,5.5326651,-73.36375,1574710917
-LuZ4eASFJ7zDzJ_5gQs,pelicula,17,relajado,5.5326651,-73.36375,1574710978
-LuZ4ftML3QfL9VSsp1Q,pelicula,17,calmado,5.5326651,-73.36375,1574710985
-LuZ4gd6cmOlhItChJy8,pelicula,17,alegre,5.5326651,-73.36375,1574710988
-LuZ4i2DNG0mGjWRt6Iq,pelicula,17,relajado,5.5326651,-73.36375,1574710994
-LuZ4in5sLpZmAh1Tsdy,pelicula,17,calmado,5.5326651,-73.36375,1574710997
-LuZ4jNxe0LiU1_N804o,pelicula,17,alegre,5.5326651,-73.36375,1574710999
-LuZ57FYT_JYD2ULcViI,pelicula,17,triste,5.5326651,-73.36375,1574711101
-LuZ59y_7CSbg-Ploikf,pelicula,17,triste,5.5326651,-73.36375,1574711112
-LuZ5Ai5ruTCFJ2gOPIb,pelicula,17,neutral,5.5326651,-73.36375,1574711115
-LuZ5Qm7H2PGFmmjpDCv,pelicula,17,triste,5.5326651,-73.36375,1574711181
-LuZ5STWZirG_HUcFx7w,pelicula,17,neutral,5.5326651,-73.36375,1574711188
-LuZ62CAEyi-ZRzxGXnv,amigos,17,divertido,5.5326651,-73.36375,1574711343
-LuZ62gYRHq5KreFzFRQ,pelicula,17,divertido,5.5326651,-73.36375,1574711345
-LuZ6CHbep3tGQ1a96o5,pelicula,17,neutral,5.5326651,-73.36375,1574711384
-LuZ6H1Ah9TYzBANOvGK,pelicula,17,neutral,5.5326651,-73.36375,1574711403
-LuZ6HaeywVY9SzXqWf-,pelicula,17,feliz,5.5326651,-73.36375,1574711406
-LuZ6IEFIomJOERVGJmJ,pelicula,17,divertido,5.5326651,-73.36375,1574711408
-LuZ6J-jlh3vBrZIVsrp,pelicula,17,alegre,5.5326651,-73.36375,1574711411
-LuZ6eG1dhoPe8XSLxrX,pelicula,17,divertido,5.5326651,-73.36375,1574711502
-LuZ6efUaK5NknRGRR8E,pelicula,17,feliz,5.5326651,-73.36375,1574711504
-LuZ6f3EZGt7NUNEU7Nk,pelicula,17,alegre,5.5326651,-73.36375,1574711506
-LuZ6fVhDC_EGRYViPUD,pelicula,17,contento,5.5326651,-73.36375,1574711508
-LuZ6xB07EfKly1UN_u1,pelicula,17,contento,5.5326651,-73.36375,1574711580
-LuZ6yin3aVCfXpKxrsf,pelicula,17,alegre,5.5326651,-73.36375,1574711586
-LuZ78-DA1KgM9sk2W1y,pelicula,17,divertido,5.5326651,-73.36375,1574711628
-LuZ78Q3tV3tW8ZQ0hRK,pelicula,17,contento,5.5326651,-73.36375,1574711630
-LuZ78pmdl6IR8RzQXWX,pelicula,17,feliz,5.5326651,-73.36375,1574711632
-LuZ7TSm4yFpD2aIQ8bW,pelicula,17,divertido,5.5326651,-73.36375,1574711716
-LuZ7TtjcU6NsYDP9p1J,pelicula,17,feliz,5.5326651,-73.36375,1574711718
-LuZ87qi6EjDiaXzu6-i,pelicula,17,neutral,5.5326651,-73.36375,1574711890
-LuZ88xdWqVFKBYP6h4T,pelicula,17,neutral,5.5326651,-73.36375,1574711895
-LuZ8HgZDza5IMpkJvYr,amigos,17,contento,5.5326651,-73.36375,1574711930
-LuZ8Icmeq5U4FYHFVAD,pelicula,17,contento,5.5326651,-73.36375,1574711934
-LuZ8JVZ_-4tzbewUNwj,pelicula,17,alegre,5.5326651,-73.36375,1574711938
-LuZ8LKjgpiov7fsYCHi,pelicula,17,relajado,5.5326651,-73.36375,1574711945
-LuZ8QWjn7EbEroVc8uL,pelicula,17,divertido,5.5326651,-73.36375,1574711966
-LuZ8b6F98kAYVuuqCti,pelicula,17,neutral,5.5326536,-73.3637522,1574712014
-LuZ8cPcOcqOcNWjBdKX,pelicula,17,feliz,5.5326536,-73.3637522,1574712019
-LuZ8d8iwccTXza1NFdd,pelicula,17,divertido,5.5326536,-73.3637522,1574712022
-LuZ99IST5J2xGbhYmXj,pelicula,17,relajado,5.5326536,-73.3637522,1574712158
-LuZ9A0zXUDwVxNXSgEU,pelicula,17,calmado,5.5326536,-73.3637522,1574712161
-LuZ9DK70bKQeFL-p__k,pelicula,17,calmado,5.5326536,-73.3637522,1574712175
-LuZ9DxNZOf9_fwHC1cP,pelicula,17,relajado,5.5326536,-73.3637522,1574712177
-LuZ9EkJA5R__JxT8Bwd,pelicula,17,alegre,5.5326536,-73.3637522,1574712180
-LuZ9VMOPdNmGhQKk3va,pelicula,17,contento,5.5326536,-73.3637522,1574712248
-LuZ9VtouvxUzo91RdqQ,pelicula,17,calmado,5.5326536,-73.3637522,1574712251
-LuZ9WWijC8IobCM3CN7,pelicula,17,relajado,5.5326536,-73.3637522,1574712253
-LuZ9XXXaJFqGgFkC7Fq,pelicula,17,divertido,5.5326536,-73.3637522,1574712257
-LuZ9XxIDOu6gmkhwCOl,pelicula,17,feliz,5.5326536,-73.3637522,1574712259
-LuZ9YRy4dXmMp9G6ucV,pelicula,17,contento,5.5326536,-73.3637522,1574712261
-LuZ9Z6a6GYSI-H-zInb,pelicula,17,alegre,5.5326536,-73.3637522,1574712264
-LuZ9g6DHTJXZ2-UEHo7,pelicula,17,divertido,5.5326536,-73.3637522,1574712297
-LuZ9gYU2TUtZTYZ3QDe,pelicula,17,feliz,5.5326536,-73.3637522,1574712298
-LuZ9h05E0VkOqlyF4Wx,pelicula,17,alegre,5.5326536,-73.3637522,1574712300
-LuZ9hUlJi1FUjh8SoOH,pelicula,17,contento,5.5326536,-73.3637522,1574712302
-LuZ9qUJC5mUi9aLEoVD,pelicula,17,divertido,5.5326536,-73.3637522,1574712339
-LuZ9qtovscbPzjuvplP,pelicula,17,contento,5.5326536,-73.3637522,1574712341
-LuZ9u9CgV7FIAATYgth,pelicula,17,calmado,5.5326536,-73.3637522,1574712354
-LuZABkCOwrRm4LxVq-p,pelicula,17,divertido,5.5326536,-73.3637522,1574712430
-LuZACS-LmwuyWmed4A_,pelicula,17,contento,5.5326536,-73.3637522,1574712433
-LuZADirNxvzEh_Z_h2b,pelicula,17,feliz,5.5326536,-73.3637522,1574712438
-LuZAHwGbFhCMuyclMYN,pelicula,17,relajado,5.5326536,-73.3637522,1574712456
-LuZAIRFSaLuBn3aeXml,pelicula,17,alegre,5.5326536,-73.3637522,1574712458
-LuZAIs8YqTtI2QGreOz,pelicula,17,divertido,5.5326536,-73.3637522,1574712459
-LuZAJNnsVcjpZ3fd-WR,pelicula,17,contento,5.5326536,-73.3637522,1574712461
-LuZANIR8Lnq1Yd_4iHp,amigos,17,divertido,5.5326536,-73.3637522,1574712478
-LuZANlTxGr93QYV5jV_,pelicula,17,divertido,5.5326536,-73.3637522,1574712479
-LuZAOLvovAfW_UEyMh6,pelicula,17,alegre,5.5326536,-73.3637522,1574712482
-Lo5yLWeEDfzU9DPYGlH,trabajar,7,calmado,5.5330913,-73.3636633,1567780071
-Lo6-HL9ySsk1lE5cuIY,estudiar,7,alegre,5.5330913,-73.3636633,1567780579
-Lo60AgWVyzKyCoUddEk,trabajar,7,satisfecho,5.5330913,-73.3636633,1567780814
-Lo8nze9nGMmj3JLDsGt,estudiar,7,cansado,5.5720838,-73.3400686,1567827688
-Lo8o1HY6tTzZPz5hKtd,trabajar,7,cansado,5.5720838,-73.3400686,1567827699
-Lo94mBYCccWLXN0ecRh,descansar,7,alegre,5.5718998,-73.3401208,1567832352
-LofMFTQ_mPooPhu58_9,trabajar,7,satisfecho,5.5330419,-73.3636794,1568390580
-LofN9Drlk2S7UkdnT0h,trabajar,7,relajado,5.5330419,-73.3636794,1568390816
-LofNJYU1BClu9SNGP2a,ejercitar,7,satisfecho,5.5330419,-73.3636794,1568390858
-LofNcaKmPZy9WMmOYsl,trabajar,7,alegre,5.5330419,-73.3636794,1568390940
-LofNj9MN_LBbHa4EImX,estudiar,7,contento,5.5330419,-73.3636794,1568390967
-LofNutoagrQHwmkDYQh,leer,7,feliz,5.5330419,-73.3636794,1568391015
-Loff1naJB-FWObGiBes,casa,7,aburrido,5.507527,-73.3622118,1568395766
-Loff5U3E43CXjSLwc_v,casa,7,triste,5.507527,-73.3622118,1568395781
-LoffA_L6_wvQuMKUwQV,trabajar,7,estresado,5.507527,-73.3622118,1568395802
-LoflXva25AstFVOkmvr,alimentar,7,satisfecho,5.5067404,-73.3684124,1568397471
-Lofl_TXwSe5lAoW8ck_,dormir,7,relajado,5.5067404,-73.3684124,1568397481
-LoflnRmllqdti9Cschg,cita,7,triste,5.5067404,-73.3684124,1568397538
-LofoCqqA3G1Le99qBji,trabajar,7,cansado,5.5067404,-73.3684124,1568398171
-LomBK2vKx_vmGwfiauE,festejar,7,feliz,5.5424496,-73.4013247,1568505154
-LomBO_bQq5IECIFUtAm,amigos,7,contento,5.5424496,-73.4013247,1568505173
-LomBSFOqz5YqisYCZSI,descansar,7,alegre,5.5424496,-73.4013247,1568505188
-LomCdPCC7A3-qYYxSNN,festejar,7,divertido,5.5494351,-73.3920522,1568505500
-LomCdv2O9Nvejk1Zn2x,festejar,7,divertido,5.5494351,-73.3920522,1568505502
-Lopshp3WvSRPNrfvkMr,casa,7,relajado,5.506778,-73.3684132,1568567123
-LopskyrZpRUMDsVeRQv,alimentar,7,calmado,5.506778,-73.3684132,1568567136
-Lopsr_P0t2a6b7QNNRo,pelicula,7,calmado,5.506778,-73.3684132,1568567163
-LoqH4cY5QfkFSsqAsM1,alimentar,7,contento,5.6271759,-73.3067395,1568573774
-LoqH6hclX5X2B2x5H-e,alimentar,7,satisfecho,5.6271759,-73.3067395,1568573782
-LoqH9fWvZ78mdBldfBh,alimentar,7,feliz,5.6271759,-73.3067395,1568573794
-LotuLkgltnAL47i1YKy,cuidarse,7,triste,5.5442356,-73.3595875,1568634662
-LotuTf2eyY7Da2jJwam,cuidarse,7,aburrido,5.5441196,-73.359502,1568634695
-Lp5eiHXAVxMejJ3nKtr,trabajar,7,estresado,5.5330411,-73.3651562,1568848667
-Lp5ejr2Nmf5-WYooiXy,trabajar,7,enojado,5.5330411,-73.3651562,1568848674
-LpFwOaG_SIhnAQF3mU7,alimentar,7,satisfecho,5.5568761,-73.3458905,1569021073
-LpFwR8Dz78-6zVYT077,alimentar,7,calmado,5.5568761,-73.3458905,1569021084
-LpFwV3wPQeLQG-rVEvv,alimentar,7,contento,5.5568761,-73.3458905,1569021100
-LpUNfFebKMPiy0MqzzO,trabajar,7,estresado,5.5067404,-73.3684124,1569263367
-LpUNgeBVazi81OmoO2u,alimentar,7,contento,5.5067404,-73.3684124,1569263373
-LpUNi59lpsr3B6iMEJm,casa,7,satisfecho,5.5067404,-73.3684124,1569263379
-LpUP6m3KLj4QEJrD_Xq,ejercitar,7,cansado,5.5067404,-73.3684124,1569263746
-LpUP80Jaosm0y33NvRD,trabajar,7,calmado,5.5067404,-73.3684124,1569263751
-LpUP9Yo8rxZcV1bNg4T,leer,7,calmado,5.5067404,-73.3684124,1569263758
-LpUPAssoOLpYGG2jdRL,estudiar,7,calmado,5.5067404,-73.3684124,1569263763
-LpUPCaW0DFjiEacXjt3,conducir,7,calmado,5.5067404,-73.3684124,1569263770
-LpUSxLlHSERTgt2pVDO,descansar,7,estresado,5.5137144,-73.3688433,1569264752
-LpUSyYR5UsZe5U8qEps,conducir,7,estresado,5.5137144,-73.3688433,1569264757
-LpUT-XDL9Ra9rUinbq9,conducir,7,estresado,5.5137144,-73.3688433,1569264765
-LpVcJDac18swp0YckSk,casa,7,cansado,5.5327279,-73.3636729,1569284244
-LpVcLnoqbhouyGsUwME,casa,7,cansado,5.5327279,-73.3636729,1569284255
-LpVcNAmL9gyb1Ibv96f,casa,7,cansado,5.5327279,-73.3636729,1569284260
-LpVcOL4ojy8yfaXgg39,esperar,7,cansado,5.5327279,-73.3636729,1569284265
-LpVcQFTbaR5AQ5abypa,caminar,7,cansado,5.5327279,-73.3636729,1569284273
-LpVcT-ddKUhwN58nVEU,trabajar,7,cansado,5.5327279,-73.3636729,1569284284
-LpVcUCQLwGvmbBA4B-q,trabajar,7,cansado,5.5327279,-73.3636729,1569284289
-LpZZEmGBlJrmGG0f6CD,alimentar,7,satisfecho,5.5067416,-73.3684124,1569350286
-LpZZFmsWdkeS07dht92,alimentar,7,alegre,5.5067416,-73.3684124,1569350291
-LpZZGtons7jGG0VrEmc,dormir,7,alegre,5.5067416,-73.3684124,1569350295
-LpZZIBaA6Bwv5OJysgi,casa,7,relajado,5.5067416,-73.3684124,1569350300
-LpZZJUfjY2OqUchuJ-2,casa,7,calmado,5.5067416,-73.3684124,1569350306
-LpZZN-eJ4cfOU0_272Q,dormir,7,calmado,5.5067416,-73.3684124,1569350320
-LpaTVPxJ7O1z3s1GTBs,trabajar,7,cansado,5.5719053,-73.3400943,1569382336
-LpaTX0ahMC5kyp6FBVo,casa,7,cansado,5.5719053,-73.3400943,1569382343
-LpaTYfrnjmDmhMWRGYW,dormir,7,relajado,5.5719053,-73.3400943,1569382350
-LpaT_7KraVhjBdBAOhg,casa,7,feliz,5.5719053,-73.3400943,1569382356
-LpaTb-zUwPDIplrgcvh,pelicula,7,contento,5.5719053,-73.3400943,1569382363
-LpaTgiV3sWYU07mPu5n,leer,7,contento,5.5719053,-73.3400943,1569382387
-LpaTi8dPiabQ-yjS1dv,estudiar,7,contento,5.5719053,-73.3400943,1569382393
-LpcGZ0NlP7cQAAF0pLr,ejercitar,7,cansado,5.5497751,-73.3454428,1569412497
-LpcGcHwNiIwGU_ZxZVZ,ejercitar,7,enojado,5.5494908,-73.3456601,1569412515
-LpcGiDdNB09QlnGoIEz,ejercitar,7,cansado,5.5494908,-73.3456601,1569412539
